Timestamp,Status,URL,Response
2025-07-11T08:49:36.867179,OK,https://PHL.co.id,200
2025-07-11T08:49:37.739529,OK,http://reportingbpr.simgroup.co.id/login,200
2025-07-11T08:49:38.130493,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7c122493fe50>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-11T08:49:40.349563,OK,https://cerdasmulia.id,200
2025-07-11T08:49:40.828800,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-11T08:49:46.704815,OK,https://jagoti.co.id,200
2025-07-11T08:49:47.101542,OK,https://mail.simgroup.co.id,200
2025-07-11T08:49:47.655824,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-11T08:49:48.119809,OK,http://epsikotest.gawe.id/,200
2025-07-11T08:49:48.636390,OK,https://cleaning.id/login,200
2025-07-11T08:49:49.112674,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-11T08:49:49.680341,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-11T08:49:50.440421,OK,http://css.simgroup.co.id/,200
2025-07-11T08:50:27.821799,OK,https://sim.co.id,200
2025-07-11T08:50:29.143667,OK,https://sysbpr.simgroup.co.id,200
2025-07-11T08:50:30.801694,OK,https://gawe.id,200
2025-07-11T08:50:31.235819,OK,http://simgroup.co.id,200
2025-07-11T08:50:31.623731,ERROR,https://newgallery.sim.co.id/login,404
2025-07-11T08:50:32.050818,OK,https://ticketing.simgroup.co.id,200
2025-07-11T08:50:32.629307,OK,https://cleaning.id/login,200
2025-07-11T08:50:33.151659,OK,https://salesrefi.com,200
2025-07-11T08:50:33.575273,OK,https://gajianduluan.id/login,200
2025-07-11T08:50:34.015472,OK,https://cs.sim.co.id,200
2025-07-11T08:50:34.451675,OK,https://erp.simgroup.co.id,200
2025-07-11T08:50:34.820605,ERROR,http://117.102.114.14:8899/,404
2025-07-11T08:50:35.257070,OK,https://metabase.simgroup.co.id/,200
2025-07-11T08:50:38.589886,OK,https://sim.co.id,200
2025-07-11T08:50:38.991195,OK,https://PHL.co.id,200
2025-07-11T08:50:39.383988,OK,http://reportingbpr.simgroup.co.id/login,200
2025-07-11T08:50:40.750091,DOWN,https://arzetilaw.co.id,"HTTPConnectionPool(host='arzetilaw.co.id', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x7be88156b310>: Failed to resolve 'arzetilaw.co.id' ([Errno -2] Name or service not known)""))"
2025-07-11T08:50:42.034006,OK,https://cerdasmulia.id,200
2025-07-11T08:50:42.527632,DOWN,https://jagoti.simgroup.co.id,Unknown error
2025-07-11T08:50:43.804217,OK,https://jagoti.co.id,200
2025-07-11T08:50:44.209444,OK,https://mail.simgroup.co.id,200
2025-07-11T08:50:44.809246,OK,https://play.google.com/store/apps/details?id=id.gawe.gaweid2,200
2025-07-11T08:50:45.262840,OK,http://epsikotest.gawe.id/,200
2025-07-11T08:50:45.773801,OK,https://cleaning.id/login,200
2025-07-11T08:50:46.246538,OK,https://mobile.sysbpr.simgroup.co.id/auth/login,200
2025-07-11T08:50:46.805299,OK,https://kiss.gajianduluan.id:8890/,200
2025-07-11T08:50:47.277212,OK,http://css.simgroup.co.id/,200
2025-07-11T08:57:16.738682,DOWN,https://sim.co.id,"HTTPSConnectionPool(host='sim.co.id', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7be8815d8ca0>: Failed to resolve 'sim.co.id' ([Errno -3] Temporary failure in name resolution)""))"
